label_source,feature,variant,scope,monkey,maze,k,perm_index,delta_null
dendro,occupancy_bin,full,publication,Nielsen,4,12,0,0.024361997376439515
dendro,occupancy_bin,full,publication,Nielsen,4,12,1,0.0037641466345549324
dendro,occupancy_bin,full,publication,Nielsen,4,12,2,0.006692259012102686
dendro,occupancy_bin,full,publication,Nielsen,4,12,3,-0.005995422521820282
dendro,occupancy_bin,full,publication,Nielsen,4,12,4,0.0092073017760399
dendro,occupancy_bin,full,publication,Nielsen,4,12,5,0.007406973254266314
dendro,occupancy_bin,full,publication,Nielsen,4,12,6,-0.017722667292613514
dendro,occupancy_bin,full,publication,Nielsen,4,12,7,-0.009903923895464906
dendro,occupancy_bin,full,publication,Nielsen,4,12,8,-0.013927443380652327
dendro,occupancy_bin,full,publication,Nielsen,4,12,9,-0.0021546307011330867
dendro,occupancy_bin,full,publication,Nielsen,4,12,10,0.011929079873083337
dendro,occupancy_bin,full,publication,Nielsen,4,12,11,-0.01096310543359702
dendro,occupancy_bin,full,publication,Nielsen,4,12,12,0.005957748906392446
dendro,occupancy_bin,full,publication,Nielsen,4,12,13,-0.0017188999542675498
dendro,occupancy_bin,full,publication,Nielsen,4,12,14,-0.004825107197583556
dendro,occupancy_bin,full,publication,Nielsen,4,12,15,-0.006046405740611327
dendro,occupancy_bin,full,publication,Nielsen,4,12,16,-0.011173049327686702
dendro,occupancy_bin,full,publication,Nielsen,4,12,17,-0.010201939056659337
dendro,occupancy_bin,full,publication,Nielsen,4,12,18,-0.002305292020038374
dendro,occupancy_bin,full,publication,Nielsen,4,12,19,-0.011386113549556875
dendro,occupancy_bin,full,publication,Nielsen,4,12,20,0.002560640876685838
dendro,occupancy_bin,full,publication,Nielsen,4,12,21,-0.029201632871558858
dendro,occupancy_bin,full,publication,Nielsen,4,12,22,0.012276040884927286
dendro,occupancy_bin,full,publication,Nielsen,4,12,23,-0.015128682706389562
dendro,occupancy_bin,full,publication,Nielsen,4,12,24,0.021442284299892922
dendro,occupancy_bin,full,publication,Nielsen,4,12,25,-0.023111385742356494
dendro,occupancy_bin,full,publication,Nielsen,4,12,26,0.015958288552185396
dendro,occupancy_bin,full,publication,Nielsen,4,12,27,-0.016039170283220328
dendro,occupancy_bin,full,publication,Nielsen,4,12,28,-0.009604235942999306
