label_source,feature,variant,scope,monkey,maze,k,perm_index,delta_null
dendro,occupancy_bin,full,publication,Nielsen,2,6,0,-0.00929023831863518
dendro,occupancy_bin,full,publication,Nielsen,2,6,1,-0.024387553145764795
dendro,occupancy_bin,full,publication,Nielsen,2,6,2,0.01582307033412711
dendro,occupancy_bin,full,publication,Nielsen,2,6,3,-0.03991899420179246
dendro,occupancy_bin,full,publication,Nielsen,2,6,4,-0.04939761410757393
dendro,occupancy_bin,full,publication,Nielsen,2,6,5,-0.019761037231491807
dendro,occupancy_bin,full,publication,Nielsen,2,6,6,-0.031531652988247005
dendro,occupancy_bin,full,publication,Nielsen,2,6,7,0.009840775419453496
dendro,occupancy_bin,full,publication,Nielsen,2,6,8,0.011425557924267027
dendro,occupancy_bin,full,publication,Nielsen,2,6,9,0.020840919703532412
dendro,occupancy_bin,full,publication,Nielsen,2,6,10,0.021214034486832123
dendro,occupancy_bin,full,publication,Nielsen,2,6,11,-0.008099004890447237
dendro,occupancy_bin,full,publication,Nielsen,2,6,12,-0.026759335072558676
dendro,occupancy_bin,full,publication,Nielsen,2,6,13,0.0073857489281494715
dendro,occupancy_bin,full,publication,Nielsen,2,6,14,0.0004860315156393069
dendro,occupancy_bin,full,publication,Nielsen,2,6,15,0.0583152941465811
dendro,occupancy_bin,full,publication,Nielsen,2,6,16,0.006502896594130059
dendro,occupancy_bin,full,publication,Nielsen,2,6,17,0.026212377867447678
dendro,occupancy_bin,full,publication,Nielsen,2,6,18,-0.00900361633193869
dendro,occupancy_bin,full,publication,Nielsen,2,6,19,-0.03611514201626642
dendro,occupancy_bin,full,publication,Nielsen,2,6,20,-0.017900717524025223
dendro,occupancy_bin,full,publication,Nielsen,2,6,21,-0.03459380700922465
dendro,occupancy_bin,full,publication,Nielsen,2,6,22,0.04423313020510866
dendro,occupancy_bin,full,publication,Nielsen,2,6,23,0.0061623967517075995
dendro,occupancy_bin,full,publication,Nielsen,2,6,24,-0.025311150761060608
dendro,occupancy_bin,full,publication,Nielsen,2,6,25,0.039839354701308616
dendro,occupancy_bin,full,publication,Nielsen,2,6,26,0.0257787351336497
dendro,occupancy_bin,full,publication,Nielsen,2,6,27,-0.01555143526778302
dendro,occupancy_bin,full,publication,Nielsen,2,6,28,-0.024151196791080465
dendro,occupancy_bin,full,publication,Nielsen,2,6,29,-0.018725611533288777
dendro,occupancy_bin,full,publication,Nielsen,2,6,30,0.0221944215528197
dendro,occupancy_bin,full,publication,Nielsen,2,6,31,0.03243538374138011
dendro,occupancy_bin,full,publication,Nielsen,2,6,32,-0.024755454857868897
dendro,occupancy_bin,full,publication,Nielsen,2,6,33,0.08577378145351411
dendro,occupancy_bin,full,publication,Nielsen,2,6,34,0.005635668327071186
dendro,occupancy_bin,full,publication,Nielsen,2,6,35,-0.007835089316407307
dendro,occupancy_bin,full,publication,Nielsen,2,6,36,0.015782645709987775
dendro,occupancy_bin,full,publication,Nielsen,2,6,37,-0.0062986350991928175
dendro,occupancy_bin,full,publication,Nielsen,2,6,38,0.23954210465892034
dendro,occupancy_bin,full,publication,Nielsen,2,6,39,-0.008430846420923843
dendro,occupancy_bin,full,publication,Nielsen,2,6,40,-0.024122528570493573
dendro,occupancy_bin,full,publication,Nielsen,2,6,41,0.0446238588563036
dendro,occupancy_bin,full,publication,Nielsen,2,6,42,0.006343968926197152
dendro,occupancy_bin,full,publication,Nielsen,2,6,43,0.011923998169029115
dendro,occupancy_bin,full,publication,Nielsen,2,6,44,0.12429786171277735
dendro,occupancy_bin,full,publication,Nielsen,2,6,45,-0.030146606803032383
dendro,occupancy_bin,full,publication,Nielsen,2,6,46,-0.009090242176616026
dendro,occupancy_bin,full,publication,Nielsen,2,6,47,-0.025378063574344578
dendro,occupancy_bin,full,publication,Nielsen,2,6,48,0.01074876140914538
dendro,occupancy_bin,full,publication,Nielsen,2,6,49,0.049427436182976625
dendro,occupancy_bin,full,publication,Nielsen,2,6,50,-0.0159534541983688
dendro,occupancy_bin,full,publication,Nielsen,2,6,51,0.04160119058162004
dendro,occupancy_bin,full,publication,Nielsen,2,6,52,-0.017859228225640233
dendro,occupancy_bin,full,publication,Nielsen,2,6,53,-0.02905851312811214
dendro,occupancy_bin,full,publication,Nielsen,2,6,54,0.06008620501847972
dendro,occupancy_bin,full,publication,Nielsen,2,6,55,-0.046361159810560215
dendro,occupancy_bin,full,publication,Nielsen,2,6,56,0.035339282013743034
dendro,occupancy_bin,full,publication,Nielsen,2,6,57,0.00852519659608364
dendro,occupancy_bin,full,publication,Nielsen,2,6,58,-0.02157978083374823
dendro,occupancy_bin,full,publication,Nielsen,2,6,59,-0.01113655895382415
dendro,occupancy_bin,full,publication,Nielsen,2,6,60,-0.01415659172288053
dendro,occupancy_bin,full,publication,Nielsen,2,6,61,-0.0329283169706438
dendro,occupancy_bin,full,publication,Nielsen,2,6,62,0.030538632672055588
dendro,occupancy_bin,full,publication,Nielsen,2,6,63,-0.034238897615585295
dendro,occupancy_bin,full,publication,Nielsen,2,6,64,0.0155323625842263
dendro,occupancy_bin,full,publication,Nielsen,2,6,65,0.020143786743841874
dendro,occupancy_bin,full,publication,Nielsen,2,6,66,-0.0004314112502089573
dendro,occupancy_bin,full,publication,Nielsen,2,6,67,0.04540104725725447
dendro,occupancy_bin,full,publication,Nielsen,2,6,68,-0.03751621633611013
dendro,occupancy_bin,full,publication,Nielsen,2,6,69,-2.5870460812482676e-06
dendro,occupancy_bin,full,publication,Nielsen,2,6,70,-0.007500406251643166
dendro,occupancy_bin,full,publication,Nielsen,2,6,71,0.017044370718052537
dendro,occupancy_bin,full,publication,Nielsen,2,6,72,-0.06599905871171596
dendro,occupancy_bin,full,publication,Nielsen,2,6,73,-0.001502089037864529
dendro,occupancy_bin,full,publication,Nielsen,2,6,74,0.10608830603919062
dendro,occupancy_bin,full,publication,Nielsen,2,6,75,0.1695327092809038
dendro,occupancy_bin,full,publication,Nielsen,2,6,76,-0.001385356278977956
dendro,occupancy_bin,full,publication,Nielsen,2,6,77,0.019108402647842526
dendro,occupancy_bin,full,publication,Nielsen,2,6,78,0.031348601029927425
dendro,occupancy_bin,full,publication,Nielsen,2,6,79,-0.04079182922748603
dendro,occupancy_bin,full,publication,Nielsen,2,6,80,0.030564055590841965
dendro,occupancy_bin,full,publication,Nielsen,2,6,81,0.05321594166557364
dendro,occupancy_bin,full,publication,Nielsen,2,6,82,-0.01894259330925796
dendro,occupancy_bin,full,publication,Nielsen,2,6,83,-0.03165126241548277
dendro,occupancy_bin,full,publication,Nielsen,2,6,84,0.004546543977617112
dendro,occupancy_bin,full,publication,Nielsen,2,6,85,0.013682785572994738
dendro,occupancy_bin,full,publication,Nielsen,2,6,86,-0.008341296942283138
dendro,occupancy_bin,full,publication,Nielsen,2,6,87,-0.010621439477652372
dendro,occupancy_bin,full,publication,Nielsen,2,6,88,-0.016079089078523512
dendro,occupancy_bin,full,publication,Nielsen,2,6,89,-0.03840801206209554
dendro,occupancy_bin,full,publication,Nielsen,2,6,90,-0.04770981524108364
dendro,occupancy_bin,full,publication,Nielsen,2,6,91,-0.000256995081305611
dendro,occupancy_bin,full,publication,Nielsen,2,6,92,-0.03706487064127939
dendro,occupancy_bin,full,publication,Nielsen,2,6,93,0.0034844642500406753
dendro,occupancy_bin,full,publication,Nielsen,2,6,94,-0.03616198269008042
dendro,occupancy_bin,full,publication,Nielsen,2,6,95,-0.05458045178634463
dendro,occupancy_bin,full,publication,Nielsen,2,6,96,0.06923454171333032
dendro,occupancy_bin,full,publication,Nielsen,2,6,97,0.014556186662203818
dendro,occupancy_bin,full,publication,Nielsen,2,6,98,0.007264828942414647
dendro,occupancy_bin,full,publication,Nielsen,2,6,99,0.003177433617395753
dendro,occupancy_bin,full,publication,Nielsen,2,6,100,-0.03386397916757089
dendro,occupancy_bin,full,publication,Nielsen,2,6,101,0.011021070181373771
dendro,occupancy_bin,full,publication,Nielsen,2,6,102,0.001070070257856548
dendro,occupancy_bin,full,publication,Nielsen,2,6,103,-0.05479008375153327
dendro,occupancy_bin,full,publication,Nielsen,2,6,104,-0.02100393840882908
dendro,occupancy_bin,full,publication,Nielsen,2,6,105,0.011758393397677258
dendro,occupancy_bin,full,publication,Nielsen,2,6,106,-0.02209043685726353
dendro,occupancy_bin,full,publication,Nielsen,2,6,107,-0.030956601052666954
dendro,occupancy_bin,full,publication,Nielsen,2,6,108,0.00962102414842314
dendro,occupancy_bin,full,publication,Nielsen,2,6,109,0.042729889362214446
dendro,occupancy_bin,full,publication,Nielsen,2,6,110,0.024542969404886983
dendro,occupancy_bin,full,publication,Nielsen,2,6,111,0.019758580593242314
dendro,occupancy_bin,full,publication,Nielsen,2,6,112,0.04541292724986645
dendro,occupancy_bin,full,publication,Nielsen,2,6,113,0.030320112917198938
dendro,occupancy_bin,full,publication,Nielsen,2,6,114,0.03216717073198572
dendro,occupancy_bin,full,publication,Nielsen,2,6,115,0.04380303715382605
dendro,occupancy_bin,full,publication,Nielsen,2,6,116,-0.03811861096046942
dendro,occupancy_bin,full,publication,Nielsen,2,6,117,0.006005651825810809
dendro,occupancy_bin,full,publication,Nielsen,2,6,118,0.01679922775992737
dendro,occupancy_bin,full,publication,Nielsen,2,6,119,-0.015028975862602989
dendro,occupancy_bin,full,publication,Nielsen,2,6,120,0.10290300826900145
dendro,occupancy_bin,full,publication,Nielsen,2,6,121,0.08936047501207778
dendro,occupancy_bin,full,publication,Nielsen,2,6,122,0.018025367513747836
dendro,occupancy_bin,full,publication,Nielsen,2,6,123,-0.022315867255514155
dendro,occupancy_bin,full,publication,Nielsen,2,6,124,0.023071229111981895
dendro,occupancy_bin,full,publication,Nielsen,2,6,125,-0.0091268907598957
dendro,occupancy_bin,full,publication,Nielsen,2,6,126,-0.021573463367895562
dendro,occupancy_bin,full,publication,Nielsen,2,6,127,0.026506760536535445
dendro,occupancy_bin,full,publication,Nielsen,2,6,128,0.06454691320973638
dendro,occupancy_bin,full,publication,Nielsen,2,6,129,-0.015362269655241012
dendro,occupancy_bin,full,publication,Nielsen,2,6,130,0.021581710505803153
dendro,occupancy_bin,full,publication,Nielsen,2,6,131,0.006583599438728216
dendro,occupancy_bin,full,publication,Nielsen,2,6,132,0.03792370082217611
dendro,occupancy_bin,full,publication,Nielsen,2,6,133,-0.0059727985481188295
dendro,occupancy_bin,full,publication,Nielsen,2,6,134,0.0069763943386461635
dendro,occupancy_bin,full,publication,Nielsen,2,6,135,-0.01308562105470501
dendro,occupancy_bin,full,publication,Nielsen,2,6,136,-0.03608779301712661
dendro,occupancy_bin,full,publication,Nielsen,2,6,137,-0.015118116976420293
dendro,occupancy_bin,full,publication,Nielsen,2,6,138,0.015520893563029992
dendro,occupancy_bin,full,publication,Nielsen,2,6,139,0.05545191680943806
dendro,occupancy_bin,full,publication,Nielsen,2,6,140,0.0004726124508283025
dendro,occupancy_bin,full,publication,Nielsen,2,6,141,-0.026418044673022334
dendro,occupancy_bin,full,publication,Nielsen,2,6,142,0.01744334164239758
dendro,occupancy_bin,full,publication,Nielsen,2,6,143,-0.01715582611197919
dendro,occupancy_bin,full,publication,Nielsen,2,6,144,0.027110003474745015
dendro,occupancy_bin,full,publication,Nielsen,2,6,145,-0.012596276969817355
dendro,occupancy_bin,full,publication,Nielsen,2,6,146,-0.05098791923068369
dendro,occupancy_bin,full,publication,Nielsen,2,6,147,-0.024953838906788373
dendro,occupancy_bin,full,publication,Nielsen,2,6,148,-0.033170917429200975
dendro,occupancy_bin,full,publication,Nielsen,2,6,149,0.09787490235062313
dendro,occupancy_bin,full,publication,Nielsen,2,6,150,0.022775698512656928
dendro,occupancy_bin,full,publication,Nielsen,2,6,151,-0.05179666250727499
dendro,occupancy_bin,full,publication,Nielsen,2,6,152,-0.021936083591412636
dendro,occupancy_bin,full,publication,Nielsen,2,6,153,-0.0033364682676400026
dendro,occupancy_bin,full,publication,Nielsen,2,6,154,0.09402069880767039
dendro,occupancy_bin,full,publication,Nielsen,2,6,155,-0.05341244308823112
dendro,occupancy_bin,full,publication,Nielsen,2,6,156,-0.0021261313447666907
dendro,occupancy_bin,full,publication,Nielsen,2,6,157,0.06648922773980326
dendro,occupancy_bin,full,publication,Nielsen,2,6,158,-0.006084763510677216
dendro,occupancy_bin,full,publication,Nielsen,2,6,159,0.044008706027987454
dendro,occupancy_bin,full,publication,Nielsen,2,6,160,0.033105840187015234
dendro,occupancy_bin,full,publication,Nielsen,2,6,161,-0.024586401934633684
dendro,occupancy_bin,full,publication,Nielsen,2,6,162,-0.010979258698054384
dendro,occupancy_bin,full,publication,Nielsen,2,6,163,0.11518473017574649
dendro,occupancy_bin,full,publication,Nielsen,2,6,164,0.044655558834849174
dendro,occupancy_bin,full,publication,Nielsen,2,6,165,0.03829262180155679
dendro,occupancy_bin,full,publication,Nielsen,2,6,166,-0.04746266141622213
