label_source,feature,variant,scope,monkey,maze,k,perm_index,delta_null
svm,occupancy,full,top_ten,Nielsen,2,6,0,-0.011316752955269904
svm,occupancy,full,top_ten,Nielsen,2,6,1,0.02464174017416998
svm,occupancy,full,top_ten,Nielsen,2,6,2,0.002087140703443957
svm,occupancy,full,top_ten,Nielsen,2,6,3,0.030465756698758284
svm,occupancy,full,top_ten,Nielsen,2,6,4,0.025752973056357487
svm,occupancy,full,top_ten,Nielsen,2,6,5,0.01258170443994866
svm,occupancy,full,top_ten,Nielsen,2,6,6,0.03224759296669988
svm,occupancy,full,top_ten,Nielsen,2,6,7,-0.015564746851732703
svm,occupancy,full,top_ten,Nielsen,2,6,8,-0.02374856247797863
svm,occupancy,full,top_ten,Nielsen,2,6,9,0.019392991109626334
svm,occupancy,full,top_ten,Nielsen,2,6,10,0.005585666363830066
svm,occupancy,full,top_ten,Nielsen,2,6,11,-0.009365812145030628
svm,occupancy,full,top_ten,Nielsen,2,6,12,0.047316552572961634
svm,occupancy,full,top_ten,Nielsen,2,6,13,0.007330675422194899
svm,occupancy,full,top_ten,Nielsen,2,6,14,0.032828057650748255
svm,occupancy,full,top_ten,Nielsen,2,6,15,0.01570892699930504
svm,occupancy,full,top_ten,Nielsen,2,6,16,-0.02261406152334633
svm,occupancy,full,top_ten,Nielsen,2,6,17,0.0346734337596627
svm,occupancy,full,top_ten,Nielsen,2,6,18,0.013308655241555334
svm,occupancy,full,top_ten,Nielsen,2,6,19,-0.025376612962756173
svm,occupancy,full,top_ten,Nielsen,2,6,20,-0.009244289096026148
svm,occupancy,full,top_ten,Nielsen,2,6,21,-0.0022670725911766443
svm,occupancy,full,top_ten,Nielsen,2,6,22,-0.007911481941421439
svm,occupancy,full,top_ten,Nielsen,2,6,23,-0.006081903349338225
svm,occupancy,full,top_ten,Nielsen,2,6,24,-0.010247725036049649
svm,occupancy,full,top_ten,Nielsen,2,6,25,0.052581070487788706
svm,occupancy,full,top_ten,Nielsen,2,6,26,-0.007034857616942447
svm,occupancy,full,top_ten,Nielsen,2,6,27,0.0375843778069298
svm,occupancy,full,top_ten,Nielsen,2,6,28,0.049954879202604
svm,occupancy,full,top_ten,Nielsen,2,6,29,-0.009897095720725502
