label_source,feature,variant,scope,monkey,maze,k,perm_index,delta_null
dendro,bigram,full,top_four,Nielsen,4,12,0,-0.038146946273702964
dendro,bigram,full,top_four,Nielsen,4,12,1,0.003069470644328387
dendro,bigram,full,top_four,Nielsen,4,12,2,-0.020050928695455994
dendro,bigram,full,top_four,Nielsen,4,12,3,0.023215344245228642
dendro,bigram,full,top_four,Nielsen,4,12,4,-0.033909502501888844
dendro,bigram,full,top_four,Nielsen,4,12,5,0.008041797232952064
dendro,bigram,full,top_four,Nielsen,4,12,6,-0.01979411685427246
dendro,bigram,full,top_four,Nielsen,4,12,7,0.05131107752889841
dendro,bigram,full,top_four,Nielsen,4,12,8,0.01612828559673274
dendro,bigram,full,top_four,Nielsen,4,12,9,0.058257160077939574
dendro,bigram,full,top_four,Nielsen,4,12,10,-0.029480207290500826
dendro,bigram,full,top_four,Nielsen,4,12,11,0.02334294846502083
dendro,bigram,full,top_four,Nielsen,4,12,12,-0.03280098656974778
dendro,bigram,full,top_four,Nielsen,4,12,13,-0.005650119724344149
dendro,bigram,full,top_four,Nielsen,4,12,14,-0.021289924055234444
dendro,bigram,full,top_four,Nielsen,4,12,15,-0.0005124140446286507
dendro,bigram,full,top_four,Nielsen,4,12,16,-0.031569813064730834
dendro,bigram,full,top_four,Nielsen,4,12,17,0.03858182631567336
dendro,bigram,full,top_four,Nielsen,4,12,18,-0.00256405991963371
dendro,bigram,full,top_four,Nielsen,4,12,19,0.024324316347174135
dendro,bigram,full,top_four,Nielsen,4,12,20,-0.008447357331792915
dendro,bigram,full,top_four,Nielsen,4,12,21,-0.011310361688915416
dendro,bigram,full,top_four,Nielsen,4,12,22,0.03430068550789134
dendro,bigram,full,top_four,Nielsen,4,12,23,-0.029501833204838568
dendro,bigram,full,top_four,Nielsen,4,12,24,-0.008327185717328156
dendro,bigram,full,top_four,Nielsen,4,12,25,-0.055304048373083003
dendro,bigram,full,top_four,Nielsen,4,12,26,-0.03811782616131232
dendro,bigram,full,top_four,Nielsen,4,12,27,-0.011270221093828137
dendro,bigram,full,top_four,Nielsen,4,12,28,0.03627170610162589
dendro,bigram,full,top_four,Nielsen,4,12,29,-0.029332883711361113
dendro,bigram,full,top_four,Nielsen,4,12,30,0.04193847668297923
dendro,bigram,full,top_four,Nielsen,4,12,31,0.04793967309455238
dendro,bigram,full,top_four,Nielsen,4,12,32,-0.006047850833653334
dendro,bigram,full,top_four,Nielsen,4,12,33,-0.022039333121913196
dendro,bigram,full,top_four,Nielsen,4,12,34,0.04552818856284774
dendro,bigram,full,top_four,Nielsen,4,12,35,0.02240706059289621
dendro,bigram,full,top_four,Nielsen,4,12,36,0.02760457538326483
dendro,bigram,full,top_four,Nielsen,4,12,37,0.03787571004163015
dendro,bigram,full,top_four,Nielsen,4,12,38,-0.011078743128160151
dendro,bigram,full,top_four,Nielsen,4,12,39,-0.003528443080872967
dendro,bigram,full,top_four,Nielsen,4,12,40,-0.008055199758494058
dendro,bigram,full,top_four,Nielsen,4,12,41,-0.018711543377894158
dendro,bigram,full,top_four,Nielsen,4,12,42,-0.007705751583722775
dendro,bigram,full,top_four,Nielsen,4,12,43,-0.06522834789999443
dendro,bigram,full,top_four,Nielsen,4,12,44,0.002444131560329965
dendro,bigram,full,top_four,Nielsen,4,12,45,-0.039267305009757725
dendro,bigram,full,top_four,Nielsen,4,12,46,0.02464548324888227
dendro,bigram,full,top_four,Nielsen,4,12,47,0.022059764202875254
dendro,bigram,full,top_four,Nielsen,4,12,48,-0.035206842907474833
dendro,bigram,full,top_four,Nielsen,4,12,49,0.03912914933541589
dendro,bigram,full,top_four,Nielsen,4,12,50,0.01859455488084316
dendro,bigram,full,top_four,Nielsen,4,12,51,-0.04134449083865066
dendro,bigram,full,top_four,Nielsen,4,12,52,-0.014449740030896607
dendro,bigram,full,top_four,Nielsen,4,12,53,-0.04159299985967202
dendro,bigram,full,top_four,Nielsen,4,12,54,-0.07788757662386103
dendro,bigram,full,top_four,Nielsen,4,12,55,4.492599499628103e-05
dendro,bigram,full,top_four,Nielsen,4,12,56,0.003265445745023521
dendro,bigram,full,top_four,Nielsen,4,12,57,-0.0344116042987182
dendro,bigram,full,top_four,Nielsen,4,12,58,-0.04398107563987952
dendro,bigram,full,top_four,Nielsen,4,12,59,0.021454465873475548
dendro,bigram,full,top_four,Nielsen,4,12,60,-0.05520735254669895
dendro,bigram,full,top_four,Nielsen,4,12,61,0.06268093517325318
dendro,bigram,full,top_four,Nielsen,4,12,62,0.011067920475896886
dendro,bigram,full,top_four,Nielsen,4,12,63,0.03928302249278659
dendro,bigram,full,top_four,Nielsen,4,12,64,0.007724694550901967
dendro,bigram,full,top_four,Nielsen,4,12,65,-0.01269813396783992
dendro,bigram,full,top_four,Nielsen,4,12,66,-0.008678176426534345
dendro,bigram,full,top_four,Nielsen,4,12,67,0.01222517202822293
dendro,bigram,full,top_four,Nielsen,4,12,68,-0.04713803993303711
dendro,bigram,full,top_four,Nielsen,4,12,69,-0.006271070281582913
dendro,bigram,full,top_four,Nielsen,4,12,70,-0.007750205343432959
dendro,bigram,full,top_four,Nielsen,4,12,71,-0.009197452448336807
dendro,bigram,full,top_four,Nielsen,4,12,72,-0.045916210111516476
dendro,bigram,full,top_four,Nielsen,4,12,73,-0.010552918081006113
dendro,bigram,full,top_four,Nielsen,4,12,74,0.03484555667119965
