label_source,feature,variant,scope,monkey,maze,k,perm_index,delta_null
dendro,occupancy_bin,full,top_four,Nielsen,2,12,0,-0.009196552468050956
dendro,occupancy_bin,full,top_four,Nielsen,2,12,1,-0.00448907093347084
dendro,occupancy_bin,full,top_four,Nielsen,2,12,2,-0.027111426340023947
dendro,occupancy_bin,full,top_four,Nielsen,2,12,3,-0.009758983713346825
dendro,occupancy_bin,full,top_four,Nielsen,2,12,4,0.02249260180083823
dendro,occupancy_bin,full,top_four,Nielsen,2,12,5,-0.026204692957750186
dendro,occupancy_bin,full,top_four,Nielsen,2,12,6,0.05286470136006949
dendro,occupancy_bin,full,top_four,Nielsen,2,12,7,0.007637930540180693
dendro,occupancy_bin,full,top_four,Nielsen,2,12,8,0.005316002190997482
dendro,occupancy_bin,full,top_four,Nielsen,2,12,9,-0.020800176561845296
dendro,occupancy_bin,full,top_four,Nielsen,2,12,10,-0.0157538035770729
dendro,occupancy_bin,full,top_four,Nielsen,2,12,11,0.012318019788438606
dendro,occupancy_bin,full,top_four,Nielsen,2,12,12,-0.019745536148705667
dendro,occupancy_bin,full,top_four,Nielsen,2,12,13,0.02078397031922108
dendro,occupancy_bin,full,top_four,Nielsen,2,12,14,-0.028992112710855666
dendro,occupancy_bin,full,top_four,Nielsen,2,12,15,0.002789296547459963
dendro,occupancy_bin,full,top_four,Nielsen,2,12,16,0.0007716044117493936
dendro,occupancy_bin,full,top_four,Nielsen,2,12,17,-0.008621884830371296
dendro,occupancy_bin,full,top_four,Nielsen,2,12,18,0.01522628171564444
dendro,occupancy_bin,full,top_four,Nielsen,2,12,19,-0.004053882085401805
dendro,occupancy_bin,full,top_four,Nielsen,2,12,20,0.023500954248931172
dendro,occupancy_bin,full,top_four,Nielsen,2,12,21,0.0020531542457291607
dendro,occupancy_bin,full,top_four,Nielsen,2,12,22,0.006927147415906165
dendro,occupancy_bin,full,top_four,Nielsen,2,12,23,-0.016337691152693568
dendro,occupancy_bin,full,top_four,Nielsen,2,12,24,0.015098659231794764
dendro,occupancy_bin,full,top_four,Nielsen,2,12,25,0.009461550594814905
dendro,occupancy_bin,full,top_four,Nielsen,2,12,26,-0.012659829044348148
dendro,occupancy_bin,full,top_four,Nielsen,2,12,27,-0.002955839410128447
dendro,occupancy_bin,full,top_four,Nielsen,2,12,28,0.036311701816654884
dendro,occupancy_bin,full,top_four,Nielsen,2,12,29,0.004830161191448967
dendro,occupancy_bin,full,top_four,Nielsen,2,12,30,0.031848812083137945
dendro,occupancy_bin,full,top_four,Nielsen,2,12,31,0.015256257606190538
dendro,occupancy_bin,full,top_four,Nielsen,2,12,32,-0.015943870675251937
dendro,occupancy_bin,full,top_four,Nielsen,2,12,33,-1.258109766799631e-05
dendro,occupancy_bin,full,top_four,Nielsen,2,12,34,0.013941606302712906
dendro,occupancy_bin,full,top_four,Nielsen,2,12,35,-0.01068021669250585
dendro,occupancy_bin,full,top_four,Nielsen,2,12,36,0.0006084710052807196
dendro,occupancy_bin,full,top_four,Nielsen,2,12,37,0.0171212371313767
dendro,occupancy_bin,full,top_four,Nielsen,2,12,38,-0.0021194154691409617
dendro,occupancy_bin,full,top_four,Nielsen,2,12,39,-0.004870244664488599
dendro,occupancy_bin,full,top_four,Nielsen,2,12,40,-0.0010936199748062814
dendro,occupancy_bin,full,top_four,Nielsen,2,12,41,-0.006357807793410997
dendro,occupancy_bin,full,top_four,Nielsen,2,12,42,-0.03344508519189593
dendro,occupancy_bin,full,top_four,Nielsen,2,12,43,-0.003849989912332652
dendro,occupancy_bin,full,top_four,Nielsen,2,12,44,-0.012427599665419953
dendro,occupancy_bin,full,top_four,Nielsen,2,12,45,-0.014262007688539247
dendro,occupancy_bin,full,top_four,Nielsen,2,12,46,-0.014619141832024285
dendro,occupancy_bin,full,top_four,Nielsen,2,12,47,-0.006616990769690356
dendro,occupancy_bin,full,top_four,Nielsen,2,12,48,-0.03277266058007977
dendro,occupancy_bin,full,top_four,Nielsen,2,12,49,-0.003808418778791567
dendro,occupancy_bin,full,top_four,Nielsen,2,12,50,-0.00958065439277933
dendro,occupancy_bin,full,top_four,Nielsen,2,12,51,-0.012408621048283552
dendro,occupancy_bin,full,top_four,Nielsen,2,12,52,0.006527909815921662
dendro,occupancy_bin,full,top_four,Nielsen,2,12,53,0.03162482140689471
dendro,occupancy_bin,full,top_four,Nielsen,2,12,54,-0.024635234288486352
dendro,occupancy_bin,full,top_four,Nielsen,2,12,55,0.04853806006097938
dendro,occupancy_bin,full,top_four,Nielsen,2,12,56,-0.017109271548110594
dendro,occupancy_bin,full,top_four,Nielsen,2,12,57,0.025413616996139532
dendro,occupancy_bin,full,top_four,Nielsen,2,12,58,0.013759699623871247
dendro,occupancy_bin,full,top_four,Nielsen,2,12,59,-0.008158315523500326
dendro,occupancy_bin,full,top_four,Nielsen,2,12,60,0.011480997731552978
dendro,occupancy_bin,full,top_four,Nielsen,2,12,61,-0.02530878413414228
dendro,occupancy_bin,full,top_four,Nielsen,2,12,62,0.030031993089517983
dendro,occupancy_bin,full,top_four,Nielsen,2,12,63,0.02646492724107341
dendro,occupancy_bin,full,top_four,Nielsen,2,12,64,-0.03208432876841116
dendro,occupancy_bin,full,top_four,Nielsen,2,12,65,-0.0023831283647250956
dendro,occupancy_bin,full,top_four,Nielsen,2,12,66,-0.022380214626485984
dendro,occupancy_bin,full,top_four,Nielsen,2,12,67,0.0009311670182819975
dendro,occupancy_bin,full,top_four,Nielsen,2,12,68,-0.03468579870101074
dendro,occupancy_bin,full,top_four,Nielsen,2,12,69,-0.03469673297831777
dendro,occupancy_bin,full,top_four,Nielsen,2,12,70,0.03095944468666989
dendro,occupancy_bin,full,top_four,Nielsen,2,12,71,0.04597303251321139
dendro,occupancy_bin,full,top_four,Nielsen,2,12,72,0.007485157676834553
dendro,occupancy_bin,full,top_four,Nielsen,2,12,73,-0.016780881194168318
dendro,occupancy_bin,full,top_four,Nielsen,2,12,74,-0.00443051347027501
dendro,occupancy_bin,full,top_four,Nielsen,2,12,75,0.03347782655477072
dendro,occupancy_bin,full,top_four,Nielsen,2,12,76,-0.010359477766098801
dendro,occupancy_bin,full,top_four,Nielsen,2,12,77,0.05501247751578775
dendro,occupancy_bin,full,top_four,Nielsen,2,12,78,-0.00456430364333249
dendro,occupancy_bin,full,top_four,Nielsen,2,12,79,-0.014801765904098096
dendro,occupancy_bin,full,top_four,Nielsen,2,12,80,-0.01676955938818714
dendro,occupancy_bin,full,top_four,Nielsen,2,12,81,-0.010323708555294742
dendro,occupancy_bin,full,top_four,Nielsen,2,12,82,-0.006686610069477794
dendro,occupancy_bin,full,top_four,Nielsen,2,12,83,0.007437864865666444
dendro,occupancy_bin,full,top_four,Nielsen,2,12,84,0.014110943866835979
dendro,occupancy_bin,full,top_four,Nielsen,2,12,85,-0.01019137490072819
dendro,occupancy_bin,full,top_four,Nielsen,2,12,86,0.00537387097485531
dendro,occupancy_bin,full,top_four,Nielsen,2,12,87,0.018914079901426795
dendro,occupancy_bin,full,top_four,Nielsen,2,12,88,-0.0014676827688193672
dendro,occupancy_bin,full,top_four,Nielsen,2,12,89,-0.006606073098898935
dendro,occupancy_bin,full,top_four,Nielsen,2,12,90,0.0012700877690074996
dendro,occupancy_bin,full,top_four,Nielsen,2,12,91,-5.2762470233780334e-05
dendro,occupancy_bin,full,top_four,Nielsen,2,12,92,0.009865275452441646
dendro,occupancy_bin,full,top_four,Nielsen,2,12,93,0.010127547373686041
dendro,occupancy_bin,full,top_four,Nielsen,2,12,94,-0.002885667581961182
dendro,occupancy_bin,full,top_four,Nielsen,2,12,95,-0.0164614750395774
dendro,occupancy_bin,full,top_four,Nielsen,2,12,96,-0.006195937323683398
dendro,occupancy_bin,full,top_four,Nielsen,2,12,97,0.01905840158933081
dendro,occupancy_bin,full,top_four,Nielsen,2,12,98,0.0205172556472053
dendro,occupancy_bin,full,top_four,Nielsen,2,12,99,-0.02090772612705394
dendro,occupancy_bin,full,top_four,Nielsen,2,12,100,0.027770145252055012
dendro,occupancy_bin,full,top_four,Nielsen,2,12,101,0.003606400591341319
dendro,occupancy_bin,full,top_four,Nielsen,2,12,102,0.035418494855866456
dendro,occupancy_bin,full,top_four,Nielsen,2,12,103,0.005737498292346044
dendro,occupancy_bin,full,top_four,Nielsen,2,12,104,-0.02560894152275106
dendro,occupancy_bin,full,top_four,Nielsen,2,12,105,-0.023241421922900685
dendro,occupancy_bin,full,top_four,Nielsen,2,12,106,-0.02356347786355295
dendro,occupancy_bin,full,top_four,Nielsen,2,12,107,-0.03590560139174448
dendro,occupancy_bin,full,top_four,Nielsen,2,12,108,0.012050783373567575
dendro,occupancy_bin,full,top_four,Nielsen,2,12,109,0.001229891989724008
dendro,occupancy_bin,full,top_four,Nielsen,2,12,110,0.01642943749906478
dendro,occupancy_bin,full,top_four,Nielsen,2,12,111,-0.02884828893268765
dendro,occupancy_bin,full,top_four,Nielsen,2,12,112,-0.0033702688908597844
dendro,occupancy_bin,full,top_four,Nielsen,2,12,113,-0.023372956418465374
dendro,occupancy_bin,full,top_four,Nielsen,2,12,114,-0.02643901389767289
dendro,occupancy_bin,full,top_four,Nielsen,2,12,115,-0.00104184877034863
dendro,occupancy_bin,full,top_four,Nielsen,2,12,116,-0.016818682446676392
dendro,occupancy_bin,full,top_four,Nielsen,2,12,117,-0.018288777336073148
dendro,occupancy_bin,full,top_four,Nielsen,2,12,118,0.01969267885357706
dendro,occupancy_bin,full,top_four,Nielsen,2,12,119,-0.0022739664548908634
dendro,occupancy_bin,full,top_four,Nielsen,2,12,120,0.025486461590044196
dendro,occupancy_bin,full,top_four,Nielsen,2,12,121,0.010507584865897535
dendro,occupancy_bin,full,top_four,Nielsen,2,12,122,0.04569853400507384
dendro,occupancy_bin,full,top_four,Nielsen,2,12,123,0.036476430845719277
dendro,occupancy_bin,full,top_four,Nielsen,2,12,124,-0.02230589208085676
dendro,occupancy_bin,full,top_four,Nielsen,2,12,125,-0.007253619786718346
dendro,occupancy_bin,full,top_four,Nielsen,2,12,126,-0.0010717611402252247
dendro,occupancy_bin,full,top_four,Nielsen,2,12,127,0.004363425149155442
dendro,occupancy_bin,full,top_four,Nielsen,2,12,128,0.018963468532737338
dendro,occupancy_bin,full,top_four,Nielsen,2,12,129,-0.0020302008040543607
dendro,occupancy_bin,full,top_four,Nielsen,2,12,130,0.01625044795444719
dendro,occupancy_bin,full,top_four,Nielsen,2,12,131,-0.02780030147099144
dendro,occupancy_bin,full,top_four,Nielsen,2,12,132,0.01019891510711346
dendro,occupancy_bin,full,top_four,Nielsen,2,12,133,0.004483051581297803
dendro,occupancy_bin,full,top_four,Nielsen,2,12,134,-0.006090789027756172
dendro,occupancy_bin,full,top_four,Nielsen,2,12,135,-0.019403097452136753
dendro,occupancy_bin,full,top_four,Nielsen,2,12,136,-0.00173129363290625
dendro,occupancy_bin,full,top_four,Nielsen,2,12,137,-0.01868830277531308
dendro,occupancy_bin,full,top_four,Nielsen,2,12,138,-0.002412931561065257
dendro,occupancy_bin,full,top_four,Nielsen,2,12,139,-0.03722510388918465
dendro,occupancy_bin,full,top_four,Nielsen,2,12,140,0.011214715162163769
dendro,occupancy_bin,full,top_four,Nielsen,2,12,141,-0.008800591352682519
dendro,occupancy_bin,full,top_four,Nielsen,2,12,142,0.008422426792422999
dendro,occupancy_bin,full,top_four,Nielsen,2,12,143,0.01220311692582643
dendro,occupancy_bin,full,top_four,Nielsen,2,12,144,0.02158111598417234
dendro,occupancy_bin,full,top_four,Nielsen,2,12,145,0.021632676851433663
dendro,occupancy_bin,full,top_four,Nielsen,2,12,146,0.016820637612843914
dendro,occupancy_bin,full,top_four,Nielsen,2,12,147,-0.005053320931789673
dendro,occupancy_bin,full,top_four,Nielsen,2,12,148,0.012212342458106207
dendro,occupancy_bin,full,top_four,Nielsen,2,12,149,-0.0020004689611737847
dendro,occupancy_bin,full,top_four,Nielsen,2,12,150,0.012965742211465625
dendro,occupancy_bin,full,top_four,Nielsen,2,12,151,-0.040087377344493635
dendro,occupancy_bin,full,top_four,Nielsen,2,12,152,0.01809096293466117
dendro,occupancy_bin,full,top_four,Nielsen,2,12,153,0.016738637766593678
dendro,occupancy_bin,full,top_four,Nielsen,2,12,154,-0.007866743565544287
dendro,occupancy_bin,full,top_four,Nielsen,2,12,155,0.0051318606708712355
dendro,occupancy_bin,full,top_four,Nielsen,2,12,156,0.0012356657683076921
dendro,occupancy_bin,full,top_four,Nielsen,2,12,157,0.0188239925304452
dendro,occupancy_bin,full,top_four,Nielsen,2,12,158,-0.019305120111153484
dendro,occupancy_bin,full,top_four,Nielsen,2,12,159,0.0005712897031360242
dendro,occupancy_bin,full,top_four,Nielsen,2,12,160,0.05992424583715794
dendro,occupancy_bin,full,top_four,Nielsen,2,12,161,0.009764627525226444
dendro,occupancy_bin,full,top_four,Nielsen,2,12,162,-0.026758079469602847
dendro,occupancy_bin,full,top_four,Nielsen,2,12,163,-0.009177174231977725
dendro,occupancy_bin,full,top_four,Nielsen,2,12,164,0.006619289772937353
dendro,occupancy_bin,full,top_four,Nielsen,2,12,165,-0.00456586840489781
dendro,occupancy_bin,full,top_four,Nielsen,2,12,166,3.5763161063462334e-05
dendro,occupancy_bin,full,top_four,Nielsen,2,12,167,0.0297127505831144
dendro,occupancy_bin,full,top_four,Nielsen,2,12,168,0.008612056855859751
dendro,occupancy_bin,full,top_four,Nielsen,2,12,169,0.016176949463507895
dendro,occupancy_bin,full,top_four,Nielsen,2,12,170,-0.03485366364509279
