label_source,feature,variant,scope,monkey,maze,k,perm_index,delta_null
svm,bigram,full,top_ten,Nielsen,4,12,0,-0.06331391166088646
svm,bigram,full,top_ten,Nielsen,4,12,1,0.042531458921389875
svm,bigram,full,top_ten,Nielsen,4,12,2,0.01063398592466902
svm,bigram,full,top_ten,Nielsen,4,12,3,-0.04128228887115987
svm,bigram,full,top_ten,Nielsen,4,12,4,-0.008352451233831937
svm,bigram,full,top_ten,Nielsen,4,12,5,0.052803007217124553
svm,bigram,full,top_ten,Nielsen,4,12,6,0.0024597557805815518
svm,bigram,full,top_ten,Nielsen,4,12,7,0.005361095404596616
svm,bigram,full,top_ten,Nielsen,4,12,8,-2.925422747540596e-05
svm,bigram,full,top_ten,Nielsen,4,12,9,-0.025996942967659198
svm,bigram,full,top_ten,Nielsen,4,12,10,-0.05030581416328489
svm,bigram,full,top_ten,Nielsen,4,12,11,0.048755420861467114
svm,bigram,full,top_ten,Nielsen,4,12,12,0.001847671725412614
svm,bigram,full,top_ten,Nielsen,4,12,13,-0.021066260862221353
svm,bigram,full,top_ten,Nielsen,4,12,14,0.04803516464832647
svm,bigram,full,top_ten,Nielsen,4,12,15,0.03793079774855462
svm,bigram,full,top_ten,Nielsen,4,12,16,0.027478055508296073
svm,bigram,full,top_ten,Nielsen,4,12,17,0.0034494451791134417
svm,bigram,full,top_ten,Nielsen,4,12,18,-0.007372714337417596
svm,bigram,full,top_ten,Nielsen,4,12,19,-0.007234458594041926
svm,bigram,full,top_ten,Nielsen,4,12,20,-0.009096482432936093
svm,bigram,full,top_ten,Nielsen,4,12,21,0.01874833398082648
svm,bigram,full,top_ten,Nielsen,4,12,22,-0.024089432667135813
svm,bigram,full,top_ten,Nielsen,4,12,23,-0.01774169822351379
svm,bigram,full,top_ten,Nielsen,4,12,24,0.01467621463936919
svm,bigram,full,top_ten,Nielsen,4,12,25,0.0241185147835159
svm,bigram,full,top_ten,Nielsen,4,12,26,0.009085123855146482
svm,bigram,full,top_ten,Nielsen,4,12,27,0.061436373401007494
svm,bigram,full,top_ten,Nielsen,4,12,28,0.01941837838903404
svm,bigram,full,top_ten,Nielsen,4,12,29,0.012998649067841095
svm,bigram,full,top_ten,Nielsen,4,12,30,0.055409978444052155
svm,bigram,full,top_ten,Nielsen,4,12,31,0.01109233904613921
svm,bigram,full,top_ten,Nielsen,4,12,32,0.01151802931903162
svm,bigram,full,top_ten,Nielsen,4,12,33,0.008563228950519808
svm,bigram,full,top_ten,Nielsen,4,12,34,0.011447409795921959
svm,bigram,full,top_ten,Nielsen,4,12,35,-0.0419038601461435
svm,bigram,full,top_ten,Nielsen,4,12,36,-0.012635981462727541
svm,bigram,full,top_ten,Nielsen,4,12,37,0.011762525205495256
svm,bigram,full,top_ten,Nielsen,4,12,38,0.019946739434040794
svm,bigram,full,top_ten,Nielsen,4,12,39,-0.003073760455241936
svm,bigram,full,top_ten,Nielsen,4,12,40,-0.01976031588727739
svm,bigram,full,top_ten,Nielsen,4,12,41,0.029093991237094496
svm,bigram,full,top_ten,Nielsen,4,12,42,0.016438740819541497
svm,bigram,full,top_ten,Nielsen,4,12,43,-0.009430421286698465
svm,bigram,full,top_ten,Nielsen,4,12,44,0.0026932808256827645
svm,bigram,full,top_ten,Nielsen,4,12,45,0.02236562446279189
svm,bigram,full,top_ten,Nielsen,4,12,46,-0.02047002377842333
svm,bigram,full,top_ten,Nielsen,4,12,47,0.0063992036639474725
svm,bigram,full,top_ten,Nielsen,4,12,48,0.013042281099424069
svm,bigram,full,top_ten,Nielsen,4,12,49,0.04655151985332351
svm,bigram,full,top_ten,Nielsen,4,12,50,-0.05805584168660649
svm,bigram,full,top_ten,Nielsen,4,12,51,0.048751072173738697
svm,bigram,full,top_ten,Nielsen,4,12,52,-0.007793620365609488
svm,bigram,full,top_ten,Nielsen,4,12,53,-0.027600575188242937
svm,bigram,full,top_ten,Nielsen,4,12,54,0.02444232439193217
svm,bigram,full,top_ten,Nielsen,4,12,55,-0.007208195977122189
svm,bigram,full,top_ten,Nielsen,4,12,56,0.007204338584707037
svm,bigram,full,top_ten,Nielsen,4,12,57,-0.040803376973108374
svm,bigram,full,top_ten,Nielsen,4,12,58,0.008340499083998143
svm,bigram,full,top_ten,Nielsen,4,12,59,-0.00021482037328779402
svm,bigram,full,top_ten,Nielsen,4,12,60,0.03454417174657465
svm,bigram,full,top_ten,Nielsen,4,12,61,0.003129761248805707
svm,bigram,full,top_ten,Nielsen,4,12,62,0.004500554403929158
svm,bigram,full,top_ten,Nielsen,4,12,63,0.014292293985939897
svm,bigram,full,top_ten,Nielsen,4,12,64,0.01759238970626331
svm,bigram,full,top_ten,Nielsen,4,12,65,-0.0056652966649209935
svm,bigram,full,top_ten,Nielsen,4,12,66,0.019162341727037624
svm,bigram,full,top_ten,Nielsen,4,12,67,0.028310125166476907
svm,bigram,full,top_ten,Nielsen,4,12,68,-0.040878054860637114
svm,bigram,full,top_ten,Nielsen,4,12,69,-0.02487429479185771
svm,bigram,full,top_ten,Nielsen,4,12,70,0.015392964061050174
svm,bigram,full,top_ten,Nielsen,4,12,71,0.03508654430673136
svm,bigram,full,top_ten,Nielsen,4,12,72,-0.0024671039977555154
svm,bigram,full,top_ten,Nielsen,4,12,73,0.0492130487854629
svm,bigram,full,top_ten,Nielsen,4,12,74,0.006881091320455446
svm,bigram,full,top_ten,Nielsen,4,12,75,-0.03859461802281011
svm,bigram,full,top_ten,Nielsen,4,12,76,0.000420142130288792
svm,bigram,full,top_ten,Nielsen,4,12,77,0.01105174085049454
svm,bigram,full,top_ten,Nielsen,4,12,78,0.02785506427010581
svm,bigram,full,top_ten,Nielsen,4,12,79,0.012192973895360837
svm,bigram,full,top_ten,Nielsen,4,12,80,-0.006062935136799841
svm,bigram,full,top_ten,Nielsen,4,12,81,0.0417866361474058
svm,bigram,full,top_ten,Nielsen,4,12,82,-0.013914081476634366
svm,bigram,full,top_ten,Nielsen,4,12,83,0.011704796799777928
svm,bigram,full,top_ten,Nielsen,4,12,84,0.04977330141935449
svm,bigram,full,top_ten,Nielsen,4,12,85,-0.008227216009302651
svm,bigram,full,top_ten,Nielsen,4,12,86,-0.006956424826868424
svm,bigram,full,top_ten,Nielsen,4,12,87,0.014649949545135155
svm,bigram,full,top_ten,Nielsen,4,12,88,0.01886547836857616
svm,bigram,full,top_ten,Nielsen,4,12,89,0.02521239329708347
