label_source,feature,variant,scope,monkey,maze,k,perm_index,delta_null
svm,bigram,full,top_ten,Nielsen,2,12,0,-0.02347876034759777
svm,bigram,full,top_ten,Nielsen,2,12,1,0.019557817623548412
svm,bigram,full,top_ten,Nielsen,2,12,2,0.04248582019987668
svm,bigram,full,top_ten,Nielsen,2,12,3,0.07216112358647364
svm,bigram,full,top_ten,Nielsen,2,12,4,0.030613633725446954
svm,bigram,full,top_ten,Nielsen,2,12,5,0.029681423283605235
svm,bigram,full,top_ten,Nielsen,2,12,6,0.09539662774855867
svm,bigram,full,top_ten,Nielsen,2,12,7,0.0281009027655304
svm,bigram,full,top_ten,Nielsen,2,12,8,0.0034273988740303185
svm,bigram,full,top_ten,Nielsen,2,12,9,-0.013931434380079988
svm,bigram,full,top_ten,Nielsen,2,12,10,0.054618770369807834
svm,bigram,full,top_ten,Nielsen,2,12,11,0.04307871875914482
svm,bigram,full,top_ten,Nielsen,2,12,12,0.027224933442881016
svm,bigram,full,top_ten,Nielsen,2,12,13,0.052963273900746455
svm,bigram,full,top_ten,Nielsen,2,12,14,0.017145869067232422
svm,bigram,full,top_ten,Nielsen,2,12,15,0.011726450512502928
svm,bigram,full,top_ten,Nielsen,2,12,16,-0.02456850795041271
svm,bigram,full,top_ten,Nielsen,2,12,17,0.04530057417702971
svm,bigram,full,top_ten,Nielsen,2,12,18,0.06002755087155076
svm,bigram,full,top_ten,Nielsen,2,12,19,0.0070131543124214435
svm,bigram,full,top_ten,Nielsen,2,12,20,0.023704014568537102
svm,bigram,full,top_ten,Nielsen,2,12,21,0.030749818817150498
svm,bigram,full,top_ten,Nielsen,2,12,22,0.041928658278924724
svm,bigram,full,top_ten,Nielsen,2,12,23,0.041802308505472896
svm,bigram,full,top_ten,Nielsen,2,12,24,0.049356540130370385
svm,bigram,full,top_ten,Nielsen,2,12,25,0.01761081627885641
svm,bigram,full,top_ten,Nielsen,2,12,26,0.03449764245711351
svm,bigram,full,top_ten,Nielsen,2,12,27,0.011656987413341091
svm,bigram,full,top_ten,Nielsen,2,12,28,0.0004898313226630591
svm,bigram,full,top_ten,Nielsen,2,12,29,0.022722198224908396
svm,bigram,full,top_ten,Nielsen,2,12,30,0.054613964277225036
svm,bigram,full,top_ten,Nielsen,2,12,31,0.019686682386409138
svm,bigram,full,top_ten,Nielsen,2,12,32,-0.023465226845542975
svm,bigram,full,top_ten,Nielsen,2,12,33,0.004052795664799325
svm,bigram,full,top_ten,Nielsen,2,12,34,0.010588593579149208
svm,bigram,full,top_ten,Nielsen,2,12,35,0.025488094444170883
svm,bigram,full,top_ten,Nielsen,2,12,36,0.019138992280648526
svm,bigram,full,top_ten,Nielsen,2,12,37,-0.011954566583448678
svm,bigram,full,top_ten,Nielsen,2,12,38,0.049244827547900216
