label_source,feature,variant,scope,monkey,maze,k,perm_index,delta_null
svm,occupancy_bin,full,top_ten,Nielsen,2,6,0,-0.01817604073969481
svm,occupancy_bin,full,top_ten,Nielsen,2,6,1,0.0007496389038889051
svm,occupancy_bin,full,top_ten,Nielsen,2,6,2,0.0014439263279752979
svm,occupancy_bin,full,top_ten,Nielsen,2,6,3,-0.006735464607284469
svm,occupancy_bin,full,top_ten,Nielsen,2,6,4,0.024044013309956314
svm,occupancy_bin,full,top_ten,Nielsen,2,6,5,0.008887453030024473
svm,occupancy_bin,full,top_ten,Nielsen,2,6,6,-0.005094234241084905
svm,occupancy_bin,full,top_ten,Nielsen,2,6,7,0.0034663770981591124
svm,occupancy_bin,full,top_ten,Nielsen,2,6,8,-0.015230762420845978
svm,occupancy_bin,full,top_ten,Nielsen,2,6,9,-0.001438547976807203
svm,occupancy_bin,full,top_ten,Nielsen,2,6,10,-0.0037811865972522396
svm,occupancy_bin,full,top_ten,Nielsen,2,6,11,-0.02979263325165471
svm,occupancy_bin,full,top_ten,Nielsen,2,6,12,0.03142932113830599
svm,occupancy_bin,full,top_ten,Nielsen,2,6,13,-0.0006928996476824878
svm,occupancy_bin,full,top_ten,Nielsen,2,6,14,0.03152254382828046
svm,occupancy_bin,full,top_ten,Nielsen,2,6,15,-0.012501560854987437
svm,occupancy_bin,full,top_ten,Nielsen,2,6,16,-0.024960488544479853
svm,occupancy_bin,full,top_ten,Nielsen,2,6,17,0.005670172335184631
svm,occupancy_bin,full,top_ten,Nielsen,2,6,18,0.02883590011811865
svm,occupancy_bin,full,top_ten,Nielsen,2,6,19,-0.008329236833903075
svm,occupancy_bin,full,top_ten,Nielsen,2,6,20,0.016943624378066402
svm,occupancy_bin,full,top_ten,Nielsen,2,6,21,0.021463383572309258
svm,occupancy_bin,full,top_ten,Nielsen,2,6,22,-0.018123330776565916
svm,occupancy_bin,full,top_ten,Nielsen,2,6,23,0.02209058652606788
svm,occupancy_bin,full,top_ten,Nielsen,2,6,24,0.014302077176234773
svm,occupancy_bin,full,top_ten,Nielsen,2,6,25,0.034584495711956986
svm,occupancy_bin,full,top_ten,Nielsen,2,6,26,0.01627900128918447
svm,occupancy_bin,full,top_ten,Nielsen,2,6,27,-0.0012986804740421354
svm,occupancy_bin,full,top_ten,Nielsen,2,6,28,0.033609189218731794
svm,occupancy_bin,full,top_ten,Nielsen,2,6,29,-0.013989549519760835
svm,occupancy_bin,full,top_ten,Nielsen,2,6,30,0.015851085309024127
svm,occupancy_bin,full,top_ten,Nielsen,2,6,31,0.002490993812175879
svm,occupancy_bin,full,top_ten,Nielsen,2,6,32,0.014244874096402738
svm,occupancy_bin,full,top_ten,Nielsen,2,6,33,-0.02845437927077077
svm,occupancy_bin,full,top_ten,Nielsen,2,6,34,-0.014814795257106272
svm,occupancy_bin,full,top_ten,Nielsen,2,6,35,0.02893307376010501
svm,occupancy_bin,full,top_ten,Nielsen,2,6,36,-0.026485423539701847
svm,occupancy_bin,full,top_ten,Nielsen,2,6,37,-0.01619895852787634
svm,occupancy_bin,full,top_ten,Nielsen,2,6,38,-0.02304935725849555
svm,occupancy_bin,full,top_ten,Nielsen,2,6,39,0.016695373754124332
svm,occupancy_bin,full,top_ten,Nielsen,2,6,40,-0.016433679220079656
svm,occupancy_bin,full,top_ten,Nielsen,2,6,41,-0.03857188378116416
svm,occupancy_bin,full,top_ten,Nielsen,2,6,42,0.003463857699060102
svm,occupancy_bin,full,top_ten,Nielsen,2,6,43,0.0022855914349610984
svm,occupancy_bin,full,top_ten,Nielsen,2,6,44,-0.0017777623077204208
svm,occupancy_bin,full,top_ten,Nielsen,2,6,45,0.015102954747147734
svm,occupancy_bin,full,top_ten,Nielsen,2,6,46,-0.01835661485027562
svm,occupancy_bin,full,top_ten,Nielsen,2,6,47,0.04697320750608702
svm,occupancy_bin,full,top_ten,Nielsen,2,6,48,0.02387675977808812
svm,occupancy_bin,full,top_ten,Nielsen,2,6,49,0.005501211955562413
svm,occupancy_bin,full,top_ten,Nielsen,2,6,50,-0.03569592471654692
