label_source,feature,variant,scope,monkey,maze,k,perm_index,delta_null
dendro,bigram,full,publication,Nielsen,2,12,0,-0.09212615027898491
dendro,bigram,full,publication,Nielsen,2,12,1,-0.03570993818341567
dendro,bigram,full,publication,Nielsen,2,12,2,-0.024509233446884937
dendro,bigram,full,publication,Nielsen,2,12,3,0.011881331053673283
dendro,bigram,full,publication,Nielsen,2,12,4,-0.0027734709868679763
dendro,bigram,full,publication,Nielsen,2,12,5,0.08689546577050361
dendro,bigram,full,publication,Nielsen,2,12,6,-0.004066459573407344
dendro,bigram,full,publication,Nielsen,2,12,7,0.1746626116083133
dendro,bigram,full,publication,Nielsen,2,12,8,-0.12488301377669125
dendro,bigram,full,publication,Nielsen,2,12,9,-0.03094098661268091
dendro,bigram,full,publication,Nielsen,2,12,10,0.004036793821316831
dendro,bigram,full,publication,Nielsen,2,12,11,0.0018900581069092315
dendro,bigram,full,publication,Nielsen,2,12,12,0.0012698528892074457
dendro,bigram,full,publication,Nielsen,2,12,13,-0.014464619855178329
dendro,bigram,full,publication,Nielsen,2,12,14,-0.027886739200405186
dendro,bigram,full,publication,Nielsen,2,12,15,0.020841270989772842
dendro,bigram,full,publication,Nielsen,2,12,16,-0.055628972123790754
dendro,bigram,full,publication,Nielsen,2,12,17,-0.0337342969816008
dendro,bigram,full,publication,Nielsen,2,12,18,0.1254579631093845
dendro,bigram,full,publication,Nielsen,2,12,19,-0.1066525862576354
dendro,bigram,full,publication,Nielsen,2,12,20,0.013666448341744908
dendro,bigram,full,publication,Nielsen,2,12,21,-0.004031514817350146
dendro,bigram,full,publication,Nielsen,2,12,22,0.08716581592662787
dendro,bigram,full,publication,Nielsen,2,12,23,-0.01116620624709086
dendro,bigram,full,publication,Nielsen,2,12,24,0.0011221028386438903
dendro,bigram,full,publication,Nielsen,2,12,25,0.044424555058975024
dendro,bigram,full,publication,Nielsen,2,12,26,-0.036692364905995256
dendro,bigram,full,publication,Nielsen,2,12,27,0.031248819089928492
dendro,bigram,full,publication,Nielsen,2,12,28,0.04202694297921433
dendro,bigram,full,publication,Nielsen,2,12,29,-0.06273181327796529
dendro,bigram,full,publication,Nielsen,2,12,30,-0.040916135410943855
dendro,bigram,full,publication,Nielsen,2,12,31,-0.023975537222776067
dendro,bigram,full,publication,Nielsen,2,12,32,-0.027735025908848798
dendro,bigram,full,publication,Nielsen,2,12,33,0.021010566736868075
dendro,bigram,full,publication,Nielsen,2,12,34,0.00941082334717036
dendro,bigram,full,publication,Nielsen,2,12,35,0.10178340159123789
dendro,bigram,full,publication,Nielsen,2,12,36,0.07416864086920338
dendro,bigram,full,publication,Nielsen,2,12,37,-0.00790002513637078
dendro,bigram,full,publication,Nielsen,2,12,38,0.14516258876874644
dendro,bigram,full,publication,Nielsen,2,12,39,0.026953020852178267
dendro,bigram,full,publication,Nielsen,2,12,40,0.061793907104616186
dendro,bigram,full,publication,Nielsen,2,12,41,0.05248354255183629
dendro,bigram,full,publication,Nielsen,2,12,42,0.024608566365979634
dendro,bigram,full,publication,Nielsen,2,12,43,-0.07212668560748087
dendro,bigram,full,publication,Nielsen,2,12,44,-0.007759400358285595
dendro,bigram,full,publication,Nielsen,2,12,45,0.009709477746885242
dendro,bigram,full,publication,Nielsen,2,12,46,-0.11126193118771138
dendro,bigram,full,publication,Nielsen,2,12,47,-0.021739806637884107
dendro,bigram,full,publication,Nielsen,2,12,48,0.09254904101930184
dendro,bigram,full,publication,Nielsen,2,12,49,0.0468664898132965
dendro,bigram,full,publication,Nielsen,2,12,50,-0.05648849842216441
dendro,bigram,full,publication,Nielsen,2,12,51,0.029747410141562347
dendro,bigram,full,publication,Nielsen,2,12,52,-0.008290860511157627
dendro,bigram,full,publication,Nielsen,2,12,53,-0.05277365150824914
dendro,bigram,full,publication,Nielsen,2,12,54,0.012503407424633295
dendro,bigram,full,publication,Nielsen,2,12,55,-0.066651433016224
dendro,bigram,full,publication,Nielsen,2,12,56,-0.10384973022412514
dendro,bigram,full,publication,Nielsen,2,12,57,0.10943684610822674
dendro,bigram,full,publication,Nielsen,2,12,58,-0.010714619645656231
dendro,bigram,full,publication,Nielsen,2,12,59,0.03141052315198789
dendro,bigram,full,publication,Nielsen,2,12,60,0.09258317464165322
dendro,bigram,full,publication,Nielsen,2,12,61,0.027829167216474604
dendro,bigram,full,publication,Nielsen,2,12,62,0.020091995224706283
dendro,bigram,full,publication,Nielsen,2,12,63,0.05949886676053828
dendro,bigram,full,publication,Nielsen,2,12,64,0.08531824241645303
dendro,bigram,full,publication,Nielsen,2,12,65,0.052716191901828025
dendro,bigram,full,publication,Nielsen,2,12,66,-0.0337226790025576
dendro,bigram,full,publication,Nielsen,2,12,67,0.04552367544155056
dendro,bigram,full,publication,Nielsen,2,12,68,0.11147860540392751
dendro,bigram,full,publication,Nielsen,2,12,69,0.0441604681949187
dendro,bigram,full,publication,Nielsen,2,12,70,0.08121700865618597
dendro,bigram,full,publication,Nielsen,2,12,71,-0.08471590035000065
dendro,bigram,full,publication,Nielsen,2,12,72,-0.04840514838391646
dendro,bigram,full,publication,Nielsen,2,12,73,-0.01972981171598065
dendro,bigram,full,publication,Nielsen,2,12,74,0.06916163447240947
dendro,bigram,full,publication,Nielsen,2,12,75,0.05810676037656015
dendro,bigram,full,publication,Nielsen,2,12,76,-0.0059983367164406776
dendro,bigram,full,publication,Nielsen,2,12,77,-0.06580825779665173
dendro,bigram,full,publication,Nielsen,2,12,78,-0.0439292410073327
dendro,bigram,full,publication,Nielsen,2,12,79,-0.03401622599062715
dendro,bigram,full,publication,Nielsen,2,12,80,0.005054929208398562
dendro,bigram,full,publication,Nielsen,2,12,81,-0.042856193755238414
dendro,bigram,full,publication,Nielsen,2,12,82,-0.011237541920307292
dendro,bigram,full,publication,Nielsen,2,12,83,0.0730392989261508
dendro,bigram,full,publication,Nielsen,2,12,84,-0.06943647699817712
dendro,bigram,full,publication,Nielsen,2,12,85,0.026558167775984076
dendro,bigram,full,publication,Nielsen,2,12,86,-0.04349131334555367
dendro,bigram,full,publication,Nielsen,2,12,87,-0.07737006050876127
dendro,bigram,full,publication,Nielsen,2,12,88,-0.11613447516537545
dendro,bigram,full,publication,Nielsen,2,12,89,-0.003638248004308675
dendro,bigram,full,publication,Nielsen,2,12,90,0.1068449305785758
dendro,bigram,full,publication,Nielsen,2,12,91,0.07119174272071455
dendro,bigram,full,publication,Nielsen,2,12,92,0.0888910940740032
dendro,bigram,full,publication,Nielsen,2,12,93,0.03799247168734654
dendro,bigram,full,publication,Nielsen,2,12,94,-0.05909962629663995
dendro,bigram,full,publication,Nielsen,2,12,95,0.029071125590467872
dendro,bigram,full,publication,Nielsen,2,12,96,-0.0294317841773577
dendro,bigram,full,publication,Nielsen,2,12,97,-0.028684891203807905
dendro,bigram,full,publication,Nielsen,2,12,98,-0.04135788851900435
dendro,bigram,full,publication,Nielsen,2,12,99,-0.07515043845985103
dendro,bigram,full,publication,Nielsen,2,12,100,0.007844785916407249
dendro,bigram,full,publication,Nielsen,2,12,101,-0.017500139648202406
dendro,bigram,full,publication,Nielsen,2,12,102,0.015475069084827098
