label_source,feature,variant,scope,monkey,maze,k,perm_index,delta_null
dendro,bigram,full,publication,Nielsen,2,6,0,-0.06890720239573811
dendro,bigram,full,publication,Nielsen,2,6,1,-0.029840842182837002
dendro,bigram,full,publication,Nielsen,2,6,2,0.031099112510255544
dendro,bigram,full,publication,Nielsen,2,6,3,-0.0331613291441315
dendro,bigram,full,publication,Nielsen,2,6,4,-0.08130640428844993
dendro,bigram,full,publication,Nielsen,2,6,5,0.003834500770165006
dendro,bigram,full,publication,Nielsen,2,6,6,0.012105219005061785
dendro,bigram,full,publication,Nielsen,2,6,7,0.015945964479484598
dendro,bigram,full,publication,Nielsen,2,6,8,-0.025764733407298568
dendro,bigram,full,publication,Nielsen,2,6,9,-0.04661456149708321
dendro,bigram,full,publication,Nielsen,2,6,10,-0.04294790500649859
dendro,bigram,full,publication,Nielsen,2,6,11,-0.031271378806080996
dendro,bigram,full,publication,Nielsen,2,6,12,-0.06202812028800653
dendro,bigram,full,publication,Nielsen,2,6,13,0.007386729665459613
dendro,bigram,full,publication,Nielsen,2,6,14,-0.0154339907654224
dendro,bigram,full,publication,Nielsen,2,6,15,0.01685045427368137
dendro,bigram,full,publication,Nielsen,2,6,16,-0.026397618435841763
dendro,bigram,full,publication,Nielsen,2,6,17,-0.03149687990358696
dendro,bigram,full,publication,Nielsen,2,6,18,-0.004026770969431603
dendro,bigram,full,publication,Nielsen,2,6,19,-0.08283776128100573
dendro,bigram,full,publication,Nielsen,2,6,20,-0.017933836829040817
dendro,bigram,full,publication,Nielsen,2,6,21,-0.020877669370877205
dendro,bigram,full,publication,Nielsen,2,6,22,0.0373008952302728
dendro,bigram,full,publication,Nielsen,2,6,23,-0.012142792781931755
dendro,bigram,full,publication,Nielsen,2,6,24,0.021825025651323937
dendro,bigram,full,publication,Nielsen,2,6,25,0.09620471869238689
dendro,bigram,full,publication,Nielsen,2,6,26,-0.050202495553123394
dendro,bigram,full,publication,Nielsen,2,6,27,-0.033196622229547224
dendro,bigram,full,publication,Nielsen,2,6,28,0.1347747643091214
dendro,bigram,full,publication,Nielsen,2,6,29,-0.0397357186919709
dendro,bigram,full,publication,Nielsen,2,6,30,0.050861301253940505
dendro,bigram,full,publication,Nielsen,2,6,31,-0.07043383791118929
dendro,bigram,full,publication,Nielsen,2,6,32,-0.03979907330887844
dendro,bigram,full,publication,Nielsen,2,6,33,0.14237311829253685
dendro,bigram,full,publication,Nielsen,2,6,34,-0.014798862062103901
dendro,bigram,full,publication,Nielsen,2,6,35,-0.033773062799897335
dendro,bigram,full,publication,Nielsen,2,6,36,0.020727128599911993
dendro,bigram,full,publication,Nielsen,2,6,37,-0.053857798625474795
dendro,bigram,full,publication,Nielsen,2,6,38,0.2858031491195281
dendro,bigram,full,publication,Nielsen,2,6,39,0.06454217819585173
dendro,bigram,full,publication,Nielsen,2,6,40,-0.04214158251917499
dendro,bigram,full,publication,Nielsen,2,6,41,-0.024435282256448865
dendro,bigram,full,publication,Nielsen,2,6,42,-0.04368118810316024
dendro,bigram,full,publication,Nielsen,2,6,43,-0.05669125633402616
dendro,bigram,full,publication,Nielsen,2,6,44,0.09346385052463568
dendro,bigram,full,publication,Nielsen,2,6,45,-0.014123475788273776
dendro,bigram,full,publication,Nielsen,2,6,46,-0.03625751036469105
dendro,bigram,full,publication,Nielsen,2,6,47,-0.06278085156991697
dendro,bigram,full,publication,Nielsen,2,6,48,0.05492450631400814
dendro,bigram,full,publication,Nielsen,2,6,49,0.17548425827371228
