label_source,feature,variant,scope,monkey,maze,k,perm_index,delta_null
dendro,occupancy,full,publication,Nielsen,2,12,0,-0.04854742961635705
dendro,occupancy,full,publication,Nielsen,2,12,1,-0.008063140601520802
dendro,occupancy,full,publication,Nielsen,2,12,2,0.03423605657989259
dendro,occupancy,full,publication,Nielsen,2,12,3,-0.04064288537689664
dendro,occupancy,full,publication,Nielsen,2,12,4,-0.0225255429787814
dendro,occupancy,full,publication,Nielsen,2,12,5,1.8243015428298648e-05
dendro,occupancy,full,publication,Nielsen,2,12,6,-6.368550976743048e-05
dendro,occupancy,full,publication,Nielsen,2,12,7,0.024163927232996985
dendro,occupancy,full,publication,Nielsen,2,12,8,-0.017775897109205907
dendro,occupancy,full,publication,Nielsen,2,12,9,-0.011963122104164836
dendro,occupancy,full,publication,Nielsen,2,12,10,-0.03254122944498494
dendro,occupancy,full,publication,Nielsen,2,12,11,-0.02642025695408612
dendro,occupancy,full,publication,Nielsen,2,12,12,-0.009448481627895244
dendro,occupancy,full,publication,Nielsen,2,12,13,-0.005913856656234229
dendro,occupancy,full,publication,Nielsen,2,12,14,0.038817779897465154
dendro,occupancy,full,publication,Nielsen,2,12,15,0.02298349811894118
dendro,occupancy,full,publication,Nielsen,2,12,16,-0.008950142588749932
dendro,occupancy,full,publication,Nielsen,2,12,17,-0.009958749043671222
dendro,occupancy,full,publication,Nielsen,2,12,18,0.03400905877082394
dendro,occupancy,full,publication,Nielsen,2,12,19,-0.02794880387309162
dendro,occupancy,full,publication,Nielsen,2,12,20,0.010320689589721321
dendro,occupancy,full,publication,Nielsen,2,12,21,-0.030646140727726312
dendro,occupancy,full,publication,Nielsen,2,12,22,0.04035433549279199
dendro,occupancy,full,publication,Nielsen,2,12,23,0.0002300146708251738
dendro,occupancy,full,publication,Nielsen,2,12,24,-0.023116925713206116
dendro,occupancy,full,publication,Nielsen,2,12,25,-0.007511031488343423
dendro,occupancy,full,publication,Nielsen,2,12,26,0.011179816681784693
dendro,occupancy,full,publication,Nielsen,2,12,27,0.008512594993432598
dendro,occupancy,full,publication,Nielsen,2,12,28,-0.01207055375708943
dendro,occupancy,full,publication,Nielsen,2,12,29,0.0036876245355373927
dendro,occupancy,full,publication,Nielsen,2,12,30,-0.026057020067687064
dendro,occupancy,full,publication,Nielsen,2,12,31,0.006030065224450487
dendro,occupancy,full,publication,Nielsen,2,12,32,-0.014637196303256328
dendro,occupancy,full,publication,Nielsen,2,12,33,0.023952271747730514
dendro,occupancy,full,publication,Nielsen,2,12,34,-0.02157435585623857
dendro,occupancy,full,publication,Nielsen,2,12,35,0.0025501105364962307
dendro,occupancy,full,publication,Nielsen,2,12,36,-4.422320012009706e-05
dendro,occupancy,full,publication,Nielsen,2,12,37,-0.012406245915696834
dendro,occupancy,full,publication,Nielsen,2,12,38,0.03133828301289654
dendro,occupancy,full,publication,Nielsen,2,12,39,0.006693726326594929
dendro,occupancy,full,publication,Nielsen,2,12,40,0.023242914232233458
dendro,occupancy,full,publication,Nielsen,2,12,41,-0.007545014530783156
dendro,occupancy,full,publication,Nielsen,2,12,42,0.00973545791150543
dendro,occupancy,full,publication,Nielsen,2,12,43,-0.014581180191101883
dendro,occupancy,full,publication,Nielsen,2,12,44,0.020760435958781964
dendro,occupancy,full,publication,Nielsen,2,12,45,-0.030075850745944877
dendro,occupancy,full,publication,Nielsen,2,12,46,-0.01489115431538679
dendro,occupancy,full,publication,Nielsen,2,12,47,0.00026532885791918925
dendro,occupancy,full,publication,Nielsen,2,12,48,-0.006279900367105018
dendro,occupancy,full,publication,Nielsen,2,12,49,0.0035530579682598873
dendro,occupancy,full,publication,Nielsen,2,12,50,-0.013848593337584147
dendro,occupancy,full,publication,Nielsen,2,12,51,0.010638613877691161
dendro,occupancy,full,publication,Nielsen,2,12,52,-0.012302252874759945
dendro,occupancy,full,publication,Nielsen,2,12,53,0.037694012751583794
dendro,occupancy,full,publication,Nielsen,2,12,54,-0.005476775133308687
dendro,occupancy,full,publication,Nielsen,2,12,55,-0.019633391345227458
dendro,occupancy,full,publication,Nielsen,2,12,56,-0.015515398022047266
dendro,occupancy,full,publication,Nielsen,2,12,57,0.0015042446359289086
dendro,occupancy,full,publication,Nielsen,2,12,58,0.0037397277330263323
dendro,occupancy,full,publication,Nielsen,2,12,59,-0.026832630982043026
dendro,occupancy,full,publication,Nielsen,2,12,60,0.039764347103318554
dendro,occupancy,full,publication,Nielsen,2,12,61,0.009132286480044827
dendro,occupancy,full,publication,Nielsen,2,12,62,0.010852580114188881
dendro,occupancy,full,publication,Nielsen,2,12,63,-0.013912852638807371
dendro,occupancy,full,publication,Nielsen,2,12,64,0.0120835457882007
dendro,occupancy,full,publication,Nielsen,2,12,65,0.002072952155101171
dendro,occupancy,full,publication,Nielsen,2,12,66,-0.0022035723264455243
dendro,occupancy,full,publication,Nielsen,2,12,67,0.014052002508313621
dendro,occupancy,full,publication,Nielsen,2,12,68,-0.011187157970281358
dendro,occupancy,full,publication,Nielsen,2,12,69,-0.02872803212880959
dendro,occupancy,full,publication,Nielsen,2,12,70,-0.02260471169222167
dendro,occupancy,full,publication,Nielsen,2,12,71,-0.0036231340357660846
dendro,occupancy,full,publication,Nielsen,2,12,72,-0.022251295373268642
dendro,occupancy,full,publication,Nielsen,2,12,73,-0.0042028073537008215
dendro,occupancy,full,publication,Nielsen,2,12,74,0.020236717440571317
dendro,occupancy,full,publication,Nielsen,2,12,75,0.03257147902033897
dendro,occupancy,full,publication,Nielsen,2,12,76,-0.01529975683204976
dendro,occupancy,full,publication,Nielsen,2,12,77,-0.016614298196745203
dendro,occupancy,full,publication,Nielsen,2,12,78,-0.01239179060071538
dendro,occupancy,full,publication,Nielsen,2,12,79,6.99628149277709e-05
dendro,occupancy,full,publication,Nielsen,2,12,80,-0.0031409238710855547
dendro,occupancy,full,publication,Nielsen,2,12,81,-0.025536620478449068
dendro,occupancy,full,publication,Nielsen,2,12,82,-0.01356767269793302
dendro,occupancy,full,publication,Nielsen,2,12,83,0.026807369682126603
dendro,occupancy,full,publication,Nielsen,2,12,84,-0.006708954288182523
dendro,occupancy,full,publication,Nielsen,2,12,85,0.009738592724017114
dendro,occupancy,full,publication,Nielsen,2,12,86,-0.02202094641029273
dendro,occupancy,full,publication,Nielsen,2,12,87,-0.02083851570622608
dendro,occupancy,full,publication,Nielsen,2,12,88,-0.013427919437906222
dendro,occupancy,full,publication,Nielsen,2,12,89,-0.007185540137266133
dendro,occupancy,full,publication,Nielsen,2,12,90,0.032540056606982115
dendro,occupancy,full,publication,Nielsen,2,12,91,0.046309680593134894
dendro,occupancy,full,publication,Nielsen,2,12,92,0.013714357044161352
dendro,occupancy,full,publication,Nielsen,2,12,93,0.050087201439073636
dendro,occupancy,full,publication,Nielsen,2,12,94,-0.02992256407125793
dendro,occupancy,full,publication,Nielsen,2,12,95,0.004816717792971881
dendro,occupancy,full,publication,Nielsen,2,12,96,-0.019116387090240883
