label_source,feature,variant,scope,monkey,maze,k,perm_index,delta_null
dendro,occupancy,full,top_four,Nielsen,4,6,0,0.022514443794511174
dendro,occupancy,full,top_four,Nielsen,4,6,1,0.0030924153287748
dendro,occupancy,full,top_four,Nielsen,4,6,2,-0.008643561791194188
dendro,occupancy,full,top_four,Nielsen,4,6,3,0.019012349376122506
dendro,occupancy,full,top_four,Nielsen,4,6,4,0.018338582829340755
dendro,occupancy,full,top_four,Nielsen,4,6,5,-0.033290300976403064
dendro,occupancy,full,top_four,Nielsen,4,6,6,-0.011030691533040038
dendro,occupancy,full,top_four,Nielsen,4,6,7,0.0020750009579438844
dendro,occupancy,full,top_four,Nielsen,4,6,8,0.017820010745150494
dendro,occupancy,full,top_four,Nielsen,4,6,9,0.0017249501388719723
dendro,occupancy,full,top_four,Nielsen,4,6,10,-0.01893565890499338
dendro,occupancy,full,top_four,Nielsen,4,6,11,0.025205913515801037
dendro,occupancy,full,top_four,Nielsen,4,6,12,-0.0028136587120752843
dendro,occupancy,full,top_four,Nielsen,4,6,13,-0.007935932749173924
dendro,occupancy,full,top_four,Nielsen,4,6,14,-0.0008424111942396673
dendro,occupancy,full,top_four,Nielsen,4,6,15,-0.01792232292380669
dendro,occupancy,full,top_four,Nielsen,4,6,16,-0.013002206604815547
dendro,occupancy,full,top_four,Nielsen,4,6,17,0.005718154506467843
dendro,occupancy,full,top_four,Nielsen,4,6,18,-0.011110657784858091
dendro,occupancy,full,top_four,Nielsen,4,6,19,0.008432395482875443
dendro,occupancy,full,top_four,Nielsen,4,6,20,-0.023815362642699678
dendro,occupancy,full,top_four,Nielsen,4,6,21,0.014385309608271113
dendro,occupancy,full,top_four,Nielsen,4,6,22,0.0006199257731290819
dendro,occupancy,full,top_four,Nielsen,4,6,23,-0.013289043808824341
dendro,occupancy,full,top_four,Nielsen,4,6,24,-0.009596724392312628
dendro,occupancy,full,top_four,Nielsen,4,6,25,-0.01479195477002404
dendro,occupancy,full,top_four,Nielsen,4,6,26,-0.008417847056327532
dendro,occupancy,full,top_four,Nielsen,4,6,27,0.001117451186117835
dendro,occupancy,full,top_four,Nielsen,4,6,28,-0.005385623811985041
dendro,occupancy,full,top_four,Nielsen,4,6,29,0.009627836627280728
dendro,occupancy,full,top_four,Nielsen,4,6,30,0.002675937447121246
dendro,occupancy,full,top_four,Nielsen,4,6,31,0.010941045042060393
dendro,occupancy,full,top_four,Nielsen,4,6,32,0.008152655194654912
dendro,occupancy,full,top_four,Nielsen,4,6,33,0.0020688628429577083
dendro,occupancy,full,top_four,Nielsen,4,6,34,-0.016835597863289586
dendro,occupancy,full,top_four,Nielsen,4,6,35,0.015414744229568011
dendro,occupancy,full,top_four,Nielsen,4,6,36,-0.006622952651569314
dendro,occupancy,full,top_four,Nielsen,4,6,37,-0.008456357806570503
dendro,occupancy,full,top_four,Nielsen,4,6,38,-0.014656525529713749
dendro,occupancy,full,top_four,Nielsen,4,6,39,-0.01631237758699222
dendro,occupancy,full,top_four,Nielsen,4,6,40,0.00808673081616762
dendro,occupancy,full,top_four,Nielsen,4,6,41,-0.003459859335770088
dendro,occupancy,full,top_four,Nielsen,4,6,42,-0.006893694112376281
dendro,occupancy,full,top_four,Nielsen,4,6,43,-0.0014817251477396987
dendro,occupancy,full,top_four,Nielsen,4,6,44,0.024026305827196892
dendro,occupancy,full,top_four,Nielsen,4,6,45,-0.005320733881135187
dendro,occupancy,full,top_four,Nielsen,4,6,46,-0.006502241476962878
dendro,occupancy,full,top_four,Nielsen,4,6,47,0.019948774936275337
dendro,occupancy,full,top_four,Nielsen,4,6,48,0.022485596652590756
dendro,occupancy,full,top_four,Nielsen,4,6,49,0.007561624438740311
dendro,occupancy,full,top_four,Nielsen,4,6,50,-0.004261040602129396
dendro,occupancy,full,top_four,Nielsen,4,6,51,0.006465074982077379
dendro,occupancy,full,top_four,Nielsen,4,6,52,-0.02292171442449875
dendro,occupancy,full,top_four,Nielsen,4,6,53,0.007580460105009013
dendro,occupancy,full,top_four,Nielsen,4,6,54,-0.005329451280399189
dendro,occupancy,full,top_four,Nielsen,4,6,55,-0.0010605933030798376
dendro,occupancy,full,top_four,Nielsen,4,6,56,0.02211419311247964
dendro,occupancy,full,top_four,Nielsen,4,6,57,-0.004634455953892336
dendro,occupancy,full,top_four,Nielsen,4,6,58,0.0025854548826360624
dendro,occupancy,full,top_four,Nielsen,4,6,59,-0.017516364411118923
dendro,occupancy,full,top_four,Nielsen,4,6,60,0.007795761843172877
dendro,occupancy,full,top_four,Nielsen,4,6,61,-0.015611635598464235
dendro,occupancy,full,top_four,Nielsen,4,6,62,0.017968698143336348
dendro,occupancy,full,top_four,Nielsen,4,6,63,0.019902791641726925
dendro,occupancy,full,top_four,Nielsen,4,6,64,0.0025400592124737997
dendro,occupancy,full,top_four,Nielsen,4,6,65,0.008567475029554128
dendro,occupancy,full,top_four,Nielsen,4,6,66,0.03025122534518787
dendro,occupancy,full,top_four,Nielsen,4,6,67,-0.017539209052186866
dendro,occupancy,full,top_four,Nielsen,4,6,68,0.003683445817591391
dendro,occupancy,full,top_four,Nielsen,4,6,69,0.015654820979793205
dendro,occupancy,full,top_four,Nielsen,4,6,70,-0.01976725676586011
dendro,occupancy,full,top_four,Nielsen,4,6,71,0.020952903454269256
dendro,occupancy,full,top_four,Nielsen,4,6,72,-0.01612960596500579
dendro,occupancy,full,top_four,Nielsen,4,6,73,-0.011433055288059935
dendro,occupancy,full,top_four,Nielsen,4,6,74,-0.004819117750504476
dendro,occupancy,full,top_four,Nielsen,4,6,75,0.004956768521138133
dendro,occupancy,full,top_four,Nielsen,4,6,76,0.012119638726203696
dendro,occupancy,full,top_four,Nielsen,4,6,77,-0.018716431405588985
dendro,occupancy,full,top_four,Nielsen,4,6,78,-0.010991093351645831
dendro,occupancy,full,top_four,Nielsen,4,6,79,-0.002652411159564383
dendro,occupancy,full,top_four,Nielsen,4,6,80,0.018424084578545274
dendro,occupancy,full,top_four,Nielsen,4,6,81,0.007642163852957906
dendro,occupancy,full,top_four,Nielsen,4,6,82,0.003932710709485088
dendro,occupancy,full,top_four,Nielsen,4,6,83,-0.02179365195916183
dendro,occupancy,full,top_four,Nielsen,4,6,84,0.027911160643517174
dendro,occupancy,full,top_four,Nielsen,4,6,85,-0.016619924562472743
dendro,occupancy,full,top_four,Nielsen,4,6,86,0.012316484310470166
dendro,occupancy,full,top_four,Nielsen,4,6,87,-0.013130925767216084
dendro,occupancy,full,top_four,Nielsen,4,6,88,0.01471054404923866
dendro,occupancy,full,top_four,Nielsen,4,6,89,0.03727337470213754
dendro,occupancy,full,top_four,Nielsen,4,6,90,0.00891189899162459
dendro,occupancy,full,top_four,Nielsen,4,6,91,0.005566716583193743
dendro,occupancy,full,top_four,Nielsen,4,6,92,-0.021379143208685836
dendro,occupancy,full,top_four,Nielsen,4,6,93,-0.019689383833921603
dendro,occupancy,full,top_four,Nielsen,4,6,94,0.03706083584586772
dendro,occupancy,full,top_four,Nielsen,4,6,95,0.017091862594187046
