label_source,feature,variant,scope,monkey,maze,k,perm_index,delta_null
dendro,occupancy,full,top_four,Nielsen,4,12,0,0.019240383926693472
dendro,occupancy,full,top_four,Nielsen,4,12,1,0.0017826380354591942
dendro,occupancy,full,top_four,Nielsen,4,12,2,0.0286583211380127
dendro,occupancy,full,top_four,Nielsen,4,12,3,0.020771244929322252
dendro,occupancy,full,top_four,Nielsen,4,12,4,-0.008264286411266863
dendro,occupancy,full,top_four,Nielsen,4,12,5,-0.0107123615418393
dendro,occupancy,full,top_four,Nielsen,4,12,6,0.02718459958527586
dendro,occupancy,full,top_four,Nielsen,4,12,7,0.0076150656638254155
dendro,occupancy,full,top_four,Nielsen,4,12,8,0.012898398063555638
dendro,occupancy,full,top_four,Nielsen,4,12,9,0.0048004847449405474
dendro,occupancy,full,top_four,Nielsen,4,12,10,-0.024734538826760355
dendro,occupancy,full,top_four,Nielsen,4,12,11,0.007558344157287955
dendro,occupancy,full,top_four,Nielsen,4,12,12,-0.007643773659199216
dendro,occupancy,full,top_four,Nielsen,4,12,13,-0.0006166332486510218
dendro,occupancy,full,top_four,Nielsen,4,12,14,-0.011671045044461592
dendro,occupancy,full,top_four,Nielsen,4,12,15,-0.019796683556482786
dendro,occupancy,full,top_four,Nielsen,4,12,16,-0.015356984756335179
dendro,occupancy,full,top_four,Nielsen,4,12,17,-0.007634098002601397
dendro,occupancy,full,top_four,Nielsen,4,12,18,0.004740239423892345
dendro,occupancy,full,top_four,Nielsen,4,12,19,0.012800944920992041
dendro,occupancy,full,top_four,Nielsen,4,12,20,-0.00878521224441653
dendro,occupancy,full,top_four,Nielsen,4,12,21,0.007889060868654596
dendro,occupancy,full,top_four,Nielsen,4,12,22,0.015025564904192379
dendro,occupancy,full,top_four,Nielsen,4,12,23,-0.009984273925769616
dendro,occupancy,full,top_four,Nielsen,4,12,24,-0.008351569759505684
dendro,occupancy,full,top_four,Nielsen,4,12,25,-0.0231570107222816
dendro,occupancy,full,top_four,Nielsen,4,12,26,-0.0035069148651347692
